"chr","start_infant","end_infant","value_infant","p_infant","start_adol","end_adol","value_adol","p_adol","direction_matched","combined_p","rank","genes"
"chr1",162383000,162383000,-0.443072713591063,0.00681063716930192,162383000,162383000,-0.554655906132374,0.00698243799656566,TRUE,0.00052089809573818,159,"SH2D1B"
"chr6",26183823,26183829,-0.189372980519801,0.0311045420140772,26183829,26183829,-0.784089182601693,0.00154869949921134,TRUE,0.000527032882484009,160,"HIST1H2BE"
"chr10",80752407,80752407,0.381955897560186,0.0128226522596833,80752407,80752407,0.630917577780033,0.00389985189360311,TRUE,0.000545238202177505,161,"ZMIZ1-AS1;ZMIZ1-AS1;ZMIZ1-AS1"
"chr19",844589,844589,0.368493723703277,0.0150285477593883,844589,844589,0.652311823983171,0.00337079842935185,TRUE,0.000551688591007221,162,"PRTN3"
"chr12",132670344,132670412,-0.198481320692386,0.00846301009005358,132670412,132670412,-0.56706971220466,0.00630525557771307,TRUE,0.000578353829821671,163,""
"chr7",144056518,144056518,-0.625453126339233,0.00165833278701226,144056518,144056518,-0.406728396129866,0.0322943302777914,TRUE,0.000580255297876902,164,"ARHGEF5"
"chr10",31040939,31040939,0.230287805388202,0.155493655722366,31040939,31040939,1.10723369533487,0.000352276219445301,TRUE,0.000592259304208572,165,""
"chr6",27447446,27447492,-0.206901986204126,0.0232457133661921,27447446,27447492,-0.452723926943604,0.0023710031781556,TRUE,0.00059558405041415,166,""
"chr17",184833,185152,0.260899351586247,0.00969223250630256,184833,185152,0.374498104676991,0.00572495851825328,TRUE,0.000599230352398522,167,"RPH3AL"
"chr7",50346997,50347081,-0.182129175763452,0.0097779055837987,50347068,50347068,-0.575966981238169,0.00587120766378607,TRUE,0.000618017001382956,168,"IKZF1; IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1;IKZF1"
"chr15",41853346,41853346,-0.514846604339935,0.00369660704813784,41853346,41853346,-0.468774317478607,0.0158686714253908,TRUE,0.000630230885503924,169,"TYRO3"
"chr1",221509067,221509312,0.278797359050683,0.00747814219048925,221509067,221509763,0.262173647827481,0.00787297874469809,TRUE,0.000632325513586182,170,"C1orf140; LOC400804"
"chr1",25559545,25559743,-0.222163734494125,0.0177954156708723,25559545,25559545,-0.648168033790187,0.00346655590330352,TRUE,0.000659663549195299,171,"SYF2;SYF2"
"chr22",22425102,22425102,0.396385833944592,0.010846956594294,22425102,22425102,0.574951104028355,0.005916511062338,TRUE,0.00068372482185928,172,""
"chr7",156931170,156931170,0.372675660678922,0.0143088939084207,156931170,156931170,0.609667672500317,0.00454045322798182,TRUE,0.000691372815771177,173,"UBE3C"
"chr4",1303094,1303491,-0.235092867977729,0.00563430856611578,1303317,1303491,-0.320038742218085,0.0117018866440543,TRUE,0.00070065227721357,174,"MAEA;MAEA; MAEA;MAEA;MAEA;MAEA;MAEA;MAEA;MAEA"
"chr1",98513986,98514064,-0.178621243559677,0.0367217159646938,98514064,98514082,-0.480285469985759,0.00180356401272465,TRUE,0.000703519697456851,175,""
"chr22",48962718,48962718,-0.620174443637764,0.0017231463325963,48962718,48962718,-0.390948822240163,0.039156535686333,TRUE,0.000715463683252376,176,"FAM19A5"
"chr5",170288757,170288757,0.204975670800197,0.273761241797734,170288742,170288788,0.489675669225826,0.000252909512082022,TRUE,0.000732385561868975,177,"RANBP17"
"chr8",2591207,2591411,-0.210784318618391,0.0216790135229365,2591207,2591411,-0.422779902015983,0.00325346074729328,TRUE,0.000744776982637124,178,""
"chr7",1121190,1121190,-0.281065028856501,0.056300621614051,1121190,1121190,-0.824166178845417,0.00125477255325367,TRUE,0.000745853814043907,179,"C7orf50;C7orf50;C7orf50"
"chr8",103540922,103541045,-0.238591959738032,0.0136764031015144,103540783,103540922,-0.296329406781299,0.00523962941293638,TRUE,0.000755545954805059,180,""
"chr11",118781633,118781633,0.227397792586765,0.165575514485455,118781633,118782085,0.251069082703286,0.000445965903421576,TRUE,0.000776334796153229,181,"BCL9L"
"chr2",133157885,133157885,-0.589406618424661,0.00212245737205657,133157885,133157885,-0.400484396997448,0.034840494064954,TRUE,0.000777347247439066,182,""
"chr9",35658111,35658183,-0.199841847660792,0.0261563630512131,35658183,35658183,-0.679569387458025,0.0028272704352728,TRUE,0.000777381952208384,183,"CCDC107;RMRP; RMRP;CCDC107;CCDC107;CCDC107;CCDC107"
"chr12",1909916,1909963,-0.293797587131332,0.0060410694384018,1909916,1909963,-0.315875667208306,0.0123868514724507,TRUE,0.000785735210402644,184,"CACNA2D4"
"chr15",99789622,99789939,0.209620419548407,0.000597476592625261,99789833,99789833,0.300673251773989,0.127142051832652,TRUE,0.000796505401266125,185,"TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23; TTC23;TTC23;TTC23;TTC23; TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23;TTC23; TTC23;TTC23;TTC23"
"chr6",26285013,26285013,-0.2490971902111,0.104689520767154,26285013,26285053,-0.589482984998375,0.000741058331001743,TRUE,0.000811822562779304,186,""
"chr19",50666238,50666552,-0.198938164540768,0.00202784449516953,50666538,50666552,-0.233096555519717,0.0389475009179108,TRUE,0.00082504507381409,187,"C19orf41; C19orf41;C19orf41"
"chr20",47364640,47364643,-0.254785492825,0.010589192378523,47364640,47365070,-0.266603262651037,0.00747239143219119,TRUE,0.000826434633249134,188,"PREX1"
"chr17",185756,186214,0.221029231384433,0.00661247161613693,185263,185756,0.316817001106905,0.0122286843374233,TRUE,0.000842804129645246,189,"RPH3AL"
"chr15",98504173,98504173,0.264228391751234,0.0774328174075774,98503878,98504537,0.301459715606492,0.00108498819818271,TRUE,0.00087244277963022,190,"ARRDC4"
"chr16",86795490,86795490,-0.23237507044962,0.148712817884367,86795398,86795853,-0.520867706406784,0.000577026191680522,TRUE,0.00088929236082607,191,""
"chr11",45405130,45405130,0.310237462999059,0.0341053346762899,45405130,45405130,0.694436977676109,0.0025814290052885,TRUE,0.000910137477718117,192,"LOC399886"
"chr10",134898887,134898887,-0.24241677093568,0.120235086924649,134898881,134898887,-0.590908119998445,0.00073376467181579,TRUE,0.000911853174339148,193,""
"chr18",37421510,37421651,0.275255638102387,0.00785584871475484,37421510,37421510,0.50234303080157,0.0112403935177266,TRUE,0.000912586657172005,194,""
"chr12",58299321,58299341,-0.346339611116652,0.00313265470322846,58299321,58299341,-0.256292090317837,0.0284127125321532,TRUE,0.000919159119597232,195,""
"chr17",45401733,45401833,-0.233669317060521,0.0147715285268999,45401833,45401833,-0.57143803539826,0.00608693455249228,TRUE,0.000927605621969183,196,"C17orf57"
"chr16",2907695,2907745,-0.199093014832119,0.0264707459964598,2907517,2907819,-0.25074525766406,0.00342031260021732,TRUE,0.000933425426779056,197,"PRSS22"
"chr7",99775422,99775422,0.599193631975859,0.00197942058180214,99775422,99775425,0.219364189897053,0.0464254189887635,TRUE,0.000946050517031962,198,"STAG3;GPC2"
"chr1",113160896,113160916,-0.271344876217501,0.00835796744721048,113160896,113160916,-0.324211314951724,0.0110507959750731,TRUE,0.000950387831504338,199,"CAPZA1;ST7L;ST7L;ST7L;ST7L;ST7L"
"chr6",28912166,28912166,-0.194339278886602,0.349973776588453,28911902,28912166,-0.340019002262916,0.000268699908257798,TRUE,0.000965939893099273,200,""
"chr3",171757169,171757316,-0.204347340356846,0.000607161375298738,171757169,171757169,-0.285873702816978,0.155515213182003,TRUE,0.000969507910979953,201,"FNDC3B;FNDC3B"
"chr10",15038045,15038349,0.256233380502678,0.0103738922098588,15038045,15038349,0.337640256560154,0.00922839627548166,TRUE,0.000981654001803504,202,""
"chr6",31164916,31164916,-0.150874249872163,0.979591182973854,31164914,31164994,-0.485248777829874,9.78628601084439e-05,TRUE,0.000982868089675826,203,"HCG27"
"chr14",32413922,32413983,0.256864368412711,0.0102859841825149,32413922,32414086,0.247232479928342,0.00934050808832967,TRUE,0.000984817591257947,204,""
"chr21",35899455,35899455,-0.18311497204518,0.455103582475609,35898717,35899468,-0.304208270337747,0.000211854482025003,TRUE,0.000987956708566475,205,"RCAN1;RCAN1;RCAN1;RCAN1"
"chr9",124989241,124989241,0.166202751840713,0.680020740334587,124989052,124989915,0.371214380948135,0.000142339142670215,TRUE,0.000991449753532938,206,"LHX6;LHX6"
"chr19",39440669,39440669,-0.349316743298716,0.0191565001281371,39440667,39440669,-0.38367723065883,0.00511567480295653,TRUE,0.00100257868382211,207,"FBXO17;FBXO17;FBXO17"
"chr8",19457346,19457346,-0.425267994245247,0.00808381359922283,19457346,19457346,-0.494358965173767,0.0121677785236025,TRUE,0.00100593450424533,208,"CSGALNACT1;CSGALNACT1;CSGALNACT1"
"chr3",133576657,133576657,0.405717636221118,0.00982707448044866,133576657,133576657,0.513228127114116,0.0101190874083396,TRUE,0.00101588412786452,209,"RAB6B"
"chr12",69724920,69724920,-0.23218499062819,0.149327429092491,69724920,69724920,-0.953321718593049,0.000678761458470168,TRUE,0.00103352977374991,210,""
"chr16",29703339,29703480,-0.352064948513797,0.00139758863811096,29703339,29703361,-0.177287837947833,0.0726343185613175,TRUE,0.00103495695899883,211,"QPRT"
"chr14",70690296,70690296,0.20828320431914,0.253930531798866,70690296,70690704,0.42541766029964,0.000402805487207786,TRUE,0.00104205018670075,212,""
"chr3",108125523,108125523,-0.253578630528885,0.0955478309066745,108125523,108125523,-0.855739436964683,0.00107175434234015,TRUE,0.00104314521544275,213,"MYH15"
"chr7",63506261,63506261,0.192588444500289,0.364474876183778,63505714,63506261,0.332964625252728,0.00028133222519842,TRUE,0.00104438279223507,214,"ZNF727"
"chr1",948625,948627,-0.223242494170824,0.0174981673411249,948625,948627,-0.372212083279407,0.00589308864134393,TRUE,0.00104970607228715,215,"ISG15"
"chr10",3847515,3847615,-0.230938410900917,0.0154561681635864,3847515,3847615,-0.361342644080348,0.00676840293602115,TRUE,0.00106342179847238,216,""
"chr8",11619852,11619852,-0.163298398304196,0.728601100191312,11619852,11619866,-0.857229415917851,0.000144181355557389,TRUE,0.00106742719783217,217,""
"chr1",110230269,110230473,0.489747047403982,0.000201890469577863,110230401,110230401,0.19769578022685,0.525673567546014,TRUE,0.00107729538655894,218,"GSTM1;GSTM1; GSTM1;GSTM1;GSTM1;GSTM1"
"chr7",5000111,5000219,0.202313232813891,0.0250366531775027,5000013,5000219,0.312668183968061,0.00430938709727628,TRUE,0.00109342426488323,219,"MMD2;MMD2"
"chr5",150677795,150677795,0.26401064851603,0.0777412404865635,150677795,150677795,0.804217856190557,0.00139557025248768,TRUE,0.00109890991046626,220,"SLC36A3;SLC36A3"
"chr1",28573052,28573139,-0.208508310948097,0.0225849131945479,28573139,28573139,-0.599236905936044,0.00490182772331887,TRUE,0.00111909860133952,221,""
"chr7",5183992,5184155,0.21586729727456,0.0198359248818456,5183992,5184222,0.290556755281902,0.00561615516936591,TRUE,0.00112542034753753,222,""
"chr6",24583496,24583614,-0.206030685565111,0.00787000339712377,24583496,24583614,-0.202481085639577,0.0143350479949092,TRUE,0.00113829347148276,223,"KIAA0319;KIAA0319;KIAA0319;KIAA0319;KIAA0319; KIAA0319;KIAA0319;KIAA0319;KIAA0319;KIAA0319;KIAA0319"
"chr5",168728193,168728193,0.425496849388619,0.00806816895028876,168728193,168728193,0.477050201591143,0.0145246455375626,TRUE,0.00117793587197774,224,"SLIT3"
"chr8",144437379,144437507,-0.202606209651807,0.0249189458188558,144437379,144437541,-0.305228588435046,0.00470666594582255,TRUE,0.00117882163006022,225,""
"chr10",98504248,98504248,-0.299184492592347,0.0409398113106342,98504248,98504248,-0.676000721633996,0.00289272538703953,TRUE,0.00118915653887169,226,""
"chr2",139538222,139539181,0.221927367669554,0.000957303518109054,139538222,139538222,0.302214709717445,0.124512950869385,TRUE,0.00119610722834332,227,"NXPH2"
"chr1",1290554,1290712,0.321924317310163,0.00198612543134532,1290708,1290712,0.196732177340862,0.0604921430372286,TRUE,0.00120467108568905,228,"MXRA8"
"chr3",197840760,197840782,-0.367162842063987,0.00249494901334414,197840760,197840760,-0.374057153136552,0.0484104221727841,TRUE,0.00121041543134716,229,""
"chr13",46356409,46356409,-0.89547930588421,0.000348652176245165,46356409,46356409,-0.227256118810315,0.349350822976651,TRUE,0.00121961660627864,230,"SIAH3"
"chr22",31090071,31090071,-0.27409557637477,0.064084206950396,31089987,31090223,-0.311975721826277,0.0019059384145976,TRUE,0.0012226682207167,231,"OSBP2"
"chr21",37442289,37442385,0.193233072601732,0.0292025996936629,37442141,37442289,0.224730346294604,0.0041984031698694,TRUE,0.00122684575357523,232,"CBR1;CBR1"
"chr4",15964743,15964913,-0.271697717063876,0.00362508865301063,15964743,15964743,-0.40264426440413,0.0339366818647977,TRUE,0.00123062052191836,233,"FGFBP2; FGFBP2;FGFBP2"
"chr7",143582605,143582605,0.209599417806195,0.246462074391051,143582146,143582609,0.320743248368607,0.000505518254713076,TRUE,0.00124472386778009,234,"TCAF1;TCAF1;TCAF1"
"chr1",19971709,19972103,-0.189883765918338,0.00410262293714129,19971984,19972103,-0.251026285423817,0.0305541158306767,TRUE,0.00125156274833466,235,"NBL1;NBL1;MINOS1-NBL1;MINOS1-NBL1;NBL1;NBL1;NBL1;NBL1;NBL1;NBL1; NBL1;NBL1; MINOS1-NBL1;MINOS1-NBL1;NBL1;NBL1;NBL1;NBL1;NBL1;NBL1;NBL1"
"chr1",108023249,108023249,0.201261825305943,0.29804099196014,108023249,108023486,0.343151295832667,0.000425363196030324,TRUE,0.00126434533566816,236,"NTNG1;NTNG1;NTNG1"
"chr9",136567739,136568145,0.228483894609255,0.0160655644887329,136567339,136567739,0.349426803147291,0.00789290472082467,TRUE,0.00126459927914084,237,"SARDH;SARDH"
"chr18",45379593,45379593,-0.174638160476796,0.556634374124645,45379593,45379593,-1.2165237570573,0.000228359205646826,TRUE,0.00126736805408734,238,"SMAD2;SMAD2;SMAD2"
"chr15",78556860,78556940,-0.221904881434325,0.00655287295353092,78556834,78556860,-0.282805619209054,0.0196067845467363,TRUE,0.00127963393182933,239,"DNAJA4;DNAJA4"
"chr6",33161333,33161333,0.371317033982072,0.0145435636424319,33161328,33161336,0.251251398986774,0.00892458153382344,TRUE,0.00129140436175355,240,"COL11A2;COL11A2;COL11A2;COL11A2"
"chr19",38876762,38877220,0.196121929691846,0.00866341059306629,38876666,38877134,0.194870203099845,0.015104190673395,TRUE,0.00130087392734216,241,"GGN"
"chr7",157225818,157225818,-0.272347549174909,0.0662535982692548,157225567,157225818,-0.470734057382765,0.00197943894917771,TRUE,0.0013034768782516,242,""
"chr12",63696410,63696410,-0.414466473928366,0.00899716310365995,63696410,63696438,-0.303534237986905,0.0146666087184191,TRUE,0.00131074120543099,243,""
"chr18",72917101,72917101,0.287735320963994,0.0499824183945312,72916393,72917163,0.276153739831321,0.0027070002510673,TRUE,0.00134057611762566,244,"ZADH2"
"chr17",8129534,8129534,-0.202738388281743,0.287966583029877,8129534,8130356,-0.471316847462413,0.000481118333003364,TRUE,0.00136943137920701,245,"CTC1;CTC1"
"chr21",17104786,17104786,-0.289952685002563,0.048046951826401,17104786,17104786,-0.672706211293883,0.00295239052687514,TRUE,0.00139877584532404,246,"USP25;USP25;USP25"
"chr11",8986840,8986840,1.03261612432389,0.000168366221861981,8986840,8986840,0.162927862163622,0.842650243551822,TRUE,0.00139895724434082,247,"TMEM9B;TMEM9B;TMEM9B;TMEM9B-AS1"
"chr14",68283647,68283748,-0.15911709611688,0.0457196240516363,68283647,68284077,-0.340389546365135,0.00311931757216192,TRUE,0.00140551381359016,248,"ZFYVE26"
"chr8",74903761,74903915,-0.183539558621287,0.00968105775706393,74903761,74903915,-0.197950008968426,0.0148023685293494,TRUE,0.00141160958878978,249,"LY96; LY96;LY96"
"chr3",50645106,50645426,0.228206505220683,0.00609917813444266,50645242,50645426,0.269870740147673,0.0235117119248245,TRUE,0.00141249049041311,250,"CISH;CISH"
"chr6",25882463,25882559,0.251366640967059,0.0111427149574764,25882463,25882590,0.214758878626001,0.012977036327611,TRUE,0.00142308141883242,251,""
"chr2",242844174,242844174,-0.189333437894965,0.393306474202719,242843821,242844174,-0.582113991867098,0.000374608351179614,TRUE,0.00144725033206527,252,""
"chr1",45187551,45187772,-0.187374902076007,0.00939200424342478,45187551,45187630,-0.29627958090333,0.0162317001527082,TRUE,0.00149226748517784,253,"C1orf228"
"chr6",28912084,28912084,-0.17289604881183,0.579930746354052,28911902,28912166,-0.340019002262916,0.000268699908257798,TRUE,0.00152192852186969,254,""
"chr16",15489794,15489794,-0.246217554109265,0.111167150409145,15489794,15489794,-0.801699553833941,0.00141365401572708,TRUE,0.00153353492511004,255,"MPV17L;MPV17L"
"chr6",32498285,32498493,-0.197796100696317,0.0270399132243472,32498493,32498493,-0.574815960320801,0.00592312799025928,TRUE,0.00155985982863825,256,"HLA-DRB5"
"chr12",129399528,129399528,-0.302862879081271,0.0384187878823999,129399528,129399528,-0.619733586490628,0.00421806597272638,TRUE,0.00157638451672494,257,"GLT1D1"
"chr19",49000743,49000743,0.273714354878677,0.064554291401701,49000743,49000998,0.358787687055312,0.00253093733370739,TRUE,0.00158798575580931,258,"LMTK3"
"chr2",206474068,206474068,-0.232560068974235,0.148132475907241,206474068,206474068,-0.848297992973536,0.00111168148695604,TRUE,0.00159925716339964,259,"PARD3B;PARD3B;PARD3B"
"chr15",42566300,42566300,-0.167394607640552,0.661113809606112,42566272,42566375,-0.491480099264283,0.000249563451940012,TRUE,0.00160198978813875,260,"TMEM87A;TMEM87A;GANC"
"chr1",31896392,31896462,-0.175763637023263,0.038211682529844,31896392,31896462,-0.39597186803836,0.00441819044616366,TRUE,0.00163536127781445,261,"SERINC2"
"chr11",57159174,57159174,0.419146216680028,0.00860083199732998,57159066,57159174,0.282495716546296,0.019694233264605,TRUE,0.00164022748110446,262,"PRG2"
"chr1",153643528,153643678,-0.248199644462669,0.00247185453158431,153643528,153643528,-0.346121823545988,0.069359653567731,TRUE,0.00165810423751004,263,"ILF2"
"chr11",65409412,65409760,0.178454383338254,0.0368096239920376,65409412,65410126,0.206832832629843,0.00467369409476027,TRUE,0.00166321880492882,264,"SIPA1;SIPA1"
"chr13",41187806,41187926,-0.22952419225279,0.0158167400723528,41187806,41187926,-0.325248134187586,0.0109017271159375,TRUE,0.00166662360521613,265,"FOXO1"
"chr16",49056918,49056918,0.192481030209496,0.365392695587911,49056918,49056918,1.03644889540229,0.000472659192194912,TRUE,0.00166901881261779,266,""
"chr8",104384481,104384549,-0.180097131960092,0.00994403685581296,104384291,104384481,-0.29101214937387,0.0174657948062079,TRUE,0.00167745724699064,267,"CTHRC1;CTHRC1"
"chr5",149533964,149534078,0.218549132717444,0.0189382200263426,149533964,149534078,0.33801167048092,0.00918369441583166,TRUE,0.00167955514031373,268,"PDGFRB"
"chr15",41100233,41100798,0.433332607995689,0.000586301843386634,41100308,41100308,0.238543603736255,0.298739144384601,TRUE,0.00169018568698355,269,"DNAJC17;ZFYVE19; ZFYVE19;ZFYVE19;DNAJC17;ZFYVE19;ZFYVE19"
"chr9",880924,880924,-0.599707061348026,0.00197271573225897,880924,880924,-0.327002503559026,0.0892578461162731,TRUE,0.00169821934739014,270,"DMRT1"
"chr7",143582511,143582511,0.1945185330355,0.348540428752779,143582146,143582609,0.320743248368607,0.000505518254713076,TRUE,0.0016991978070113,271,"TCAF1;TCAF1;TCAF1"
